ProductUniqeName,FirstName,LastName,MiddleName,BirthDate,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
BC-M005,Nathan,Moore,N,1963-06-02,SO69247,2,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
WB-H098,Nathan,Moore,N,1963-06-02,SO69247,3,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
HL-U509-B222,Nathan,Moore,N,1963-06-02,SO69247,4,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
BK-M68B-38359,Kaylee,Blue,M,1973-04-17,SO69255,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
HL-U509217,Kaylee,Blue,M,1973-04-17,SO69255,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
LJ-0192-X237,Kaylee,Blue,M,1973-04-17,SO69255,3,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
BK-M38S-46,Louis,Raje,M,1978-11-23,SO69256,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
BC-M005,Louis,Raje,M,1978-11-23,SO69256,2,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
WB-H098,Louis,Raje,M,1978-11-23,SO69256,3,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
PK-7098,Luis,Adams,R,1979-08-16,SO69258,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
CL-9009,Luis,Adams,R,1979-08-16,SO69258,2,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
BC-M005,Fernando,Gonzalez,A,1966-07-04,SO69267,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
WB-H098,Fernando,Gonzalez,A,1966-07-04,SO69267,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
HL-U509217,Fernando,Gonzalez,A,1966-07-04,SO69267,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
TT-M928,Nathan,Yang,D,1970-07-17,SO69275,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
RA-H123,Nathan,Yang,D,1970-07-17,SO69275,2,1,120.00,120.00,0,0,44.88,44.88,120.00,9.60,3.00,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
TT-M928,Veronica,Malhotra,J,1947-09-14,SO69279,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
PK-7098,Veronica,Malhotra,J,1947-09-14,SO69279,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
CL-9009,Veronica,Malhotra,J,1947-09-14,SO69279,3,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
TT-M928,Marshall,Cai,K,1944-05-16,SO69280,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
PK-7098,Marshall,Cai,K,1944-05-16,SO69280,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
BK-M38S-46,Carlos,Carter,A,1946-10-20,SO69287,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
SH-W890-S,Carlos,Carter,A,1946-10-20,SO69287,2,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
LJ-0192-L234,Carlos,Carter,A,1946-10-20,SO69287,3,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
SO-R809-L,Carlos,Carter,A,1946-10-20,SO69287,4,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
BK-M68B-46363,Crystal,Cai,L,1966-08-08,SO69288,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
HL-U509-R214,Crystal,Cai,L,1966-08-08,SO69288,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
BK-M38S-40,Chase,James,J,1979-06-05,SO69291,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
SH-W890-L,Chase,James,J,1979-06-05,SO69291,2,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
BK-M68S-42355,Christy,Gao,D,1971-03-05,SO69294,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
TT-M928,Christy,Gao,D,1971-03-05,SO69294,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
TI-M823,Christy,Gao,D,1971-03-05,SO69294,3,1,35.00,35.00,0,0,13.09,13.09,35.00,2.80,0.875,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
PK-7098,Christy,Gao,D,1971-03-05,SO69294,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
BK-M68S-42355,Lucas,Ross,B,1978-02-16,SO69298,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
BK-T79Y-50,Ian,Baker,V,1972-08-01,SO69301,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
BC-R205,Ian,Baker,V,1972-08-01,SO69301,2,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
WB-H098,Ian,Baker,V,1972-08-01,SO69301,3,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
HL-U509-R214,Ian,Baker,V,1972-08-01,SO69301,4,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
BK-R79Y-44,Arthur,Malhotra,E,1939-05-22,SO69304,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
HL-U509217,Arthur,Malhotra,E,1939-05-22,SO69304,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-04-29 00:00:00.000,2008-05-11 00:00:00.000,2008-05-06 00:00:00.000
TI-R628,Sara,Roberts,D,1950-11-14,SO69311,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
PK-7098,Sara,Roberts,D,1950-11-14,SO69311,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
FE-6654,Jermaine,Gonzalez,A,1959-11-16,SO69312,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
HL-U509217,Derek,Nara,A,1961-07-21,SO69316,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
BK-M68S-38353,Seth,Foster,L,1953-05-27,SO69317,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
BC-M005,Seth,Foster,L,1953-05-27,SO69317,2,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
WB-H098,Seth,Foster,L,1953-05-27,SO69317,3,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
BK-M68B-38359,Seth,Murphy,A,1980-02-05,SO69318,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
PK-7098,Seth,Murphy,A,1980-02-05,SO69318,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
BK-M18B-42,Jackson,Young,W,1950-01-18,SO69324,1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
FE-6654,Jackson,Young,W,1950-01-18,SO69324,2,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
LJ-0192-L234,Jackson,Young,W,1950-01-18,SO69324,3,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
TI-R092,Alyssa,Garcia,L,1954-07-26,SO69328,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
TT-R982,Alexandra,Miller,E,1955-11-20,SO69332,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
TI-R982,Alexandra,Miller,E,1955-11-20,SO69332,2,1,32.60,32.60,0,0,12.1924,12.1924,32.60,2.608,0.815,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
HL-U509-R214,Alexandra,Miller,E,1955-11-20,SO69332,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
SH-W890-L,Grace,Cook,C,1968-11-16,SO69337,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
GL-H102-M465,Grace,Cook,C,1968-11-16,SO69337,2,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
TT-M928,Bob,Kapoor,M,1947-10-02,SO69341,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
WB-H098,Bob,Alan,A,1971-04-10,SO69342,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
HL-U509-B222,Bob,Alan,A,1971-04-10,SO69342,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
TT-M928,Maria,Oliver,C,1968-03-05,SO69343,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
HL-U509217,Maria,Oliver,C,1968-03-05,SO69343,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
FE-6654,Lucas,Bailey,J,1948-09-10,SO69344,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
VE-C304-M,Lucas,Bailey,J,1948-09-10,SO69344,2,1,63.50,63.50,0,0,23.749,23.749,63.50,5.08,1.5875,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
HY-1023-70,Lucas,Bailey,J,1948-09-10,SO69344,3,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
FE-6654,Suzanne,Wang,R,1962-07-17,SO69346,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
PK-7098,Suzanne,Wang,R,1962-07-17,SO69346,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
TT-M928,Abigail,Kelly,A,1962-04-11,SO69347,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
TI-M823,Abigail,Kelly,A,1962-04-11,SO69347,2,1,35.00,35.00,0,0,13.09,13.09,35.00,2.80,0.875,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
HL-U509-B222,Abigail,Kelly,A,1962-04-11,SO69347,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
TT-T092,Brenda,Subram,L,1956-02-12,SO69357,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
PK-7098,Brenda,Subram,L,1956-02-12,SO69357,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
TI-M823,Gerald,Diaz,M,1967-12-08,SO69358,1,1,35.00,35.00,0,0,13.09,13.09,35.00,2.80,0.875,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
TT-M928,Gerald,Diaz,M,1967-12-08,SO69358,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
HL-U509-B222,Gerald,Diaz,M,1967-12-08,SO69358,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
TI-M823,Nathan,Hayes,K,1953-11-25,SO69359,1,1,35.00,35.00,0,0,13.09,13.09,35.00,2.80,0.875,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
TT-M928,Nathan,Hayes,K,1953-11-25,SO69359,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
HL-U509-R214,Nathan,Hayes,K,1953-11-25,SO69359,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
WB-H098,Jerry,Luo,M,1975-10-20,SO69360,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
BC-M005,Jerry,Luo,M,1975-10-20,SO69360,2,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
VE-C304-M,Jerry,Luo,M,1975-10-20,SO69360,3,1,63.50,63.50,0,0,23.749,23.749,63.50,5.08,1.5875,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
HL-U509-R214,Veronica,Gonzalez,C,1946-07-12,SO69361,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
CA-1098225,Kelvin,He,A,1961-07-20,SO69362,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
BK-M68S-42355,Curtis,Hu,G,1943-08-12,SO69367,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
BK-M68S-46357,Margaret,Powell,R,1976-04-08,SO69368,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
BC-M005,Margaret,Powell,R,1976-04-08,SO69368,2,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
WB-H098,Margaret,Powell,R,1976-04-08,SO69368,3,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
CA-1098225,Margaret,Powell,R,1976-04-08,SO69368,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
BK-M68S-42355,Chloe,Brooks,M,1970-03-02,SO69370,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
TT-M928,Chloe,Brooks,M,1970-03-02,SO69370,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
TI-M823,Chloe,Brooks,M,1970-03-02,SO69370,3,1,35.00,35.00,0,0,13.09,13.09,35.00,2.80,0.875,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
HY-1023-70,Chloe,Brooks,M,1970-03-02,SO69370,4,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
BK-M68B-38359,Michele,Andersen,C,1972-11-22,SO69371,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
TT-M928,Michele,Andersen,C,1972-11-22,SO69371,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
TI-M823,Michele,Andersen,C,1972-11-22,SO69371,3,1,35.00,35.00,0,0,13.09,13.09,35.00,2.80,0.875,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
FE-6654,Michele,Andersen,C,1972-11-22,SO69371,4,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
VE-C304-S,Michele,Andersen,C,1972-11-22,SO69371,5,1,63.50,63.50,0,0,23.749,23.749,63.50,5.08,1.5875,NULL,NULL,2008-04-30 00:00:00.000,2008-05-12 00:00:00.000,2008-05-07 00:00:00.000
BC-R205,William,Anderson,L,1946-07-18,SO69566,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TI-M267,Melanie,Hayes,G,1960-02-28,SO69567,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
PK-7098,Melanie,Hayes,G,1960-02-28,SO69567,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TT-M928,Grace,Ward,S,1974-09-10,SO69568,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TI-M267,Grace,Ward,S,1974-09-10,SO69568,2,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
HL-U509-R214,Grace,Ward,S,1974-09-10,SO69568,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
GL-H102-M465,Grace,Ward,S,1974-09-10,SO69568,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TI-R092,Laura,Chen,C,1941-06-06,SO69570,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TT-R982,Laura,Chen,C,1941-06-06,SO69570,2,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
CA-1098225,Jeremiah,Russell,L,1955-10-26,SO69574,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
BK-M38S-46,Arianna,James,A,1951-03-18,SO69576,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TI-M602,Arianna,James,A,1951-03-18,SO69576,2,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TT-M928,Arianna,James,A,1951-03-18,SO69576,3,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
CL-9009,Arianna,James,A,1951-03-18,SO69576,4,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
